threshold,recall,precision,f1,fbeta,youden_j
0.47060301507537683,0.8611111111111112,0.5740740740740741,0.6888888888888889,0.7828282828282829,0.773989898989899
0.47512562814070347,0.8611111111111112,0.5740740740740741,0.6888888888888889,0.7828282828282829,0.773989898989899
0.4796482412060301,0.8611111111111112,0.5740740740740741,0.6888888888888889,0.7828282828282829,0.773989898989899
0.48417085427135675,0.8611111111111112,0.5794392523364486,0.6927374301675978,0.7848101265822784,0.7758838383838385
0.4886934673366834,0.8611111111111112,0.5794392523364486,0.6927374301675978,0.7848101265822784,0.7758838383838385
0.49321608040201004,0.8611111111111112,0.5794392523364486,0.6927374301675978,0.7848101265822784,0.7758838383838385
0.4977386934673367,0.8611111111111112,0.5794392523364486,0.6927374301675978,0.7848101265822784,0.7758838383838385
0.5022613065326633,0.8611111111111112,0.5794392523364486,0.6927374301675978,0.7848101265822784,0.7758838383838385
0.50678391959799,0.8611111111111112,0.5849056603773585,0.6966292134831461,0.7868020304568528,0.7777777777777777
0.5113065326633166,0.8472222222222222,0.5922330097087378,0.6971428571428572,0.7800511508951407,0.7676767676767677
0.5158291457286432,0.8333333333333334,0.594059405940594,0.6936416184971098,0.7712082262210797,0.7556818181818183
0.5203517587939699,0.8333333333333334,0.594059405940594,0.6936416184971098,0.7712082262210797,0.7556818181818183
0.5248743718592965,0.8333333333333334,0.594059405940594,0.6936416184971098,0.7712082262210797,0.7556818181818183
0.5293969849246231,0.8333333333333334,0.594059405940594,0.6936416184971098,0.7712082262210797,0.7556818181818183
0.5339195979899497,0.8333333333333334,0.6,0.6976744186046512,0.7731958762886598,0.7575757575757576
0.5384422110552763,0.8333333333333334,0.6,0.6976744186046512,0.7731958762886598,0.7575757575757576
0.542964824120603,0.8333333333333334,0.6,0.6976744186046512,0.7731958762886598,0.7575757575757576
0.5474874371859296,0.8333333333333334,0.6,0.6976744186046512,0.7731958762886598,0.7575757575757576
0.5520100502512563,0.8333333333333334,0.6060606060606061,0.7017543859649122,0.7751937984496124,0.759469696969697
0.5565326633165829,0.8333333333333334,0.6060606060606061,0.7017543859649122,0.7751937984496124,0.759469696969697
0.5610552763819096,0.8333333333333334,0.6122448979591837,0.7058823529411765,0.7772020725388601,0.7613636363636362
0.5655778894472362,0.8333333333333334,0.625,0.7142857142857143,0.78125,0.7651515151515151
0.5701005025125628,0.8333333333333334,0.625,0.7142857142857143,0.78125,0.7651515151515151
0.5746231155778895,0.8333333333333334,0.625,0.7142857142857143,0.78125,0.7651515151515151
0.5791457286432161,0.8333333333333334,0.625,0.7142857142857143,0.78125,0.7651515151515151
0.5836683417085428,0.8194444444444444,0.6210526315789474,0.7065868263473054,0.7702349869451697,0.7512626262626263
0.5881909547738694,0.8194444444444444,0.6210526315789474,0.7065868263473054,0.7702349869451697,0.7512626262626263
0.592713567839196,0.8055555555555556,0.6170212765957447,0.6987951807228916,0.7591623036649214,0.7373737373737375
0.5972361809045227,0.8055555555555556,0.6304347826086957,0.7073170731707317,0.7631578947368421,0.7411616161616161
0.6017587939698492,0.8055555555555556,0.6304347826086957,0.7073170731707317,0.7631578947368421,0.7411616161616161
0.6062814070351759,0.8055555555555556,0.6304347826086957,0.7073170731707317,0.7631578947368421,0.7411616161616161
0.6108040201005025,0.8055555555555556,0.6373626373626373,0.7116564417177914,0.7651715039577837,0.7430555555555556
0.6153266331658291,0.8055555555555556,0.6373626373626373,0.7116564417177914,0.7651715039577837,0.7430555555555556
0.6198492462311558,0.8055555555555556,0.6373626373626373,0.7116564417177914,0.7651715039577837,0.7430555555555556
0.6243718592964824,0.8055555555555556,0.6373626373626373,0.7116564417177914,0.7651715039577837,0.7430555555555556
0.6288944723618091,0.8055555555555556,0.6444444444444445,0.7160493827160493,0.7671957671957672,0.744949494949495
0.6334170854271357,0.8055555555555556,0.6444444444444445,0.7160493827160493,0.7671957671957672,0.744949494949495
0.6379396984924623,0.8055555555555556,0.6444444444444445,0.7160493827160493,0.7671957671957672,0.744949494949495
0.642462311557789,0.8055555555555556,0.6444444444444445,0.7160493827160493,0.7671957671957672,0.744949494949495
0.6469849246231156,0.8055555555555556,0.6444444444444445,0.7160493827160493,0.7671957671957672,0.744949494949495
0.6515075376884423,0.8055555555555556,0.6590909090909091,0.725,0.7712765957446809,0.7487373737373737
0.6560301507537689,0.8055555555555556,0.6590909090909091,0.725,0.7712765957446809,0.7487373737373737
0.6605527638190954,0.8055555555555556,0.6666666666666666,0.7295597484276729,0.7733333333333333,0.7506313131313131
0.6650753768844221,0.7916666666666666,0.6627906976744186,0.7215189873417721,0.7620320855614974,0.7367424242424243
0.6695979899497487,0.7916666666666666,0.6627906976744186,0.7215189873417721,0.7620320855614974,0.7367424242424243
0.6741206030150754,0.7916666666666666,0.6705882352941176,0.7261146496815286,0.7640750670241286,0.7386363636363638
0.678643216080402,0.7916666666666666,0.6705882352941176,0.7261146496815286,0.7640750670241286,0.7386363636363638
